"","V1"
"980",0.0736418860949821
"981",0.0480327774419416
"982",0.0508969798209507
"983",0.0509569525008844
"984",0.0790711562917088
"985",0.0407709136510365
"986",0.0501535780277158
"987",0.0395380993259911
"988",0.0319535287591643
"989",0.19538257997922
"990",0.074946988830911
"991",0.0410875791457897
"992",0.050243723222794
"993",0.0731801688052988
"994",0.0475242875122552
"995",0.0747770306362225
"996",0.0677985347354339
"997",0.118203791283237
"998",0.0425568375533905
"999",0.0546370760387285
"1000",0.313739548591389
