"","V1","V2","V3","V4","V5"
"1",0.627419078042645,0.517522322719491,0.509818874135538,0.468080881399744,0.4669422154484
"2",0.657879279835221,0.613624614520965,0.572380594597788,0.559379576977319,0.545909350433542
"3",0.628653187261704,0.56343257385274,0.54359797892729,0.535685075874711,0.534177419486786
"4",0.726151416186452,0.670488753138131,0.617840196290409,0.614211463939771,0.614211463938491
"5",0.673406421523638,0.578338756526343,0.547259442132902,0.531100565747108,0.526165756214758
"6",0.62652660652194,0.557550982752341,0.534903982505937,0.52706204990381,0.518273640574941
"7",0.681166706712591,0.594941043110498,0.583127915448373,0.566264919417146,0.563584756497866
"8",0.637270829847501,0.504794428874394,0.476508469662529,0.472840894308951,0.460413820711415
"9",0.675844650983327,0.637600113736641,0.602871582428066,0.595467394536849,0.581937453218529
"10",0.695113254201264,0.591213518327308,0.570092674270797,0.554419402823154,0.550287463657114
"11",0.714236190339775,0.626068086355207,0.58793074841688,0.575024164555514,0.550550042989653
"12",0.677211872123604,0.626727796219324,0.586948965389034,0.584495922512669,0.582874769037093
"13",0.716939615173871,0.607399362780807,0.56670897309442,0.540501451780505,0.539577695592706
"14",0.662898216396928,0.635036075554173,0.618004428046746,0.61298089235306,0.606705593228919
"15",0.691576880308077,0.624962787935403,0.60042065316399,0.598984196959797,0.598483086626325
"16",0.688436838308525,0.626860359045039,0.593868373931165,0.584617862633766,0.57204660173198
"17",0.652418829406884,0.610924149823485,0.571912546608258,0.570293885053435,0.569903862171643
"18",0.721383147634924,0.58469187946674,0.539157629521677,0.534686555777022,0.533623167046993
"19",0.60290000951328,0.549413963584868,0.486264676591401,0.467048304501976,0.462070463160027
"20",0.706569833403689,0.605991191378618,0.596461700881791,0.590532283450846,0.586465529659003
"21",0.625273871980035,0.563788714882325,0.530878135314574,0.52486571216479,0.520513386941514
"22",0.65146476934553,0.578200790084783,0.510341499589895,0.504232063988022,0.503133186870253
"23",0.674824194261503,0.632597651378522,0.616959515124426,0.604831516342716,0.60166422072266
"24",0.63912484064619,0.507061502684382,0.487447636785473,0.485438050143023,0.472470040983906
"25",0.669432393705104,0.599867653461693,0.572709470733465,0.562692626730282,0.55468583804956
"26",0.67307687809058,0.614105202571852,0.593727974967533,0.577615452456095,0.572846094811039
"27",0.665399658508895,0.562322639330147,0.535888584649477,0.52915773035184,0.510919065879557
"28",0.70399902427519,0.617218561098416,0.608588719388498,0.606184967490204,0.60003329773788
"29",0.711624900816928,0.63777615782933,0.623492187073957,0.615066538940912,0.607240985568451
"30",0.734787863768092,0.622003730846828,0.587115150208784,0.578516880123715,0.572815903665216
"31",0.692484278952495,0.628337904676447,0.579577445733721,0.555041799876054,0.55424271558691
"32",0.675432450444073,0.550591966560643,0.522938562090513,0.518266580625688,0.498956088753904
"33",0.668906381290614,0.560512732462185,0.504845063393562,0.4856578643179,0.483052789647013
"34",0.644613983493916,0.558189209939183,0.544900591240743,0.543451304604383,0.540357509578529
"35",0.762957083608937,0.724344404855015,0.705233357164204,0.695320985810587,0.693774967445892
"36",0.593363075785379,0.538362721975351,0.518883560191134,0.515685661731712,0.487180914140132
"37",0.714445358228333,0.638056712191376,0.627493392246568,0.601825340629794,0.60094732136393
"38",0.650889779163224,0.576707587190749,0.544214198077273,0.541186920869304,0.509728102775123
"39",0.670481557514333,0.633348297614279,0.627123179546407,0.585604178420821,0.573613215130316
"40",0.646956100841944,0.597212454992873,0.57634622908481,0.5665699946017,0.563540543777295
"41",0.634058481762428,0.558662502140658,0.535183230642882,0.531016583249971,0.524841301586346
"42",0.674749265152156,0.632977813908807,0.613532573912869,0.605107717319382,0.583563682656312
"43",0.677877995478923,0.633566030947946,0.627141232903487,0.591011159802303,0.588555344108098
"44",0.688941660942903,0.646500569280701,0.611213038117916,0.606157690831769,0.605794373546859
"45",0.632162610812462,0.591291196418547,0.546610634538358,0.539567971050553,0.535242153513115
"46",0.717143972925869,0.627074400385976,0.615671362970089,0.537558810224229,0.531344170571206
"47",0.664480221299628,0.584885662773406,0.572694572009438,0.562311765416813,0.557782671561799
"48",0.729817862594756,0.670918520731347,0.634304269502676,0.57809237769864,0.57607831066134
"49",0.700697011012747,0.597687866631277,0.561790516682596,0.555091056778727,0.551368106462848
"50",0.630739661865223,0.6100136117019,0.582812125489381,0.574787195339473,0.574471822039028
"51",0.661602798141145,0.563008651711349,0.552884056182473,0.546463985947341,0.541042084305871
"52",0.692726782057518,0.625734249390291,0.577126477369331,0.571283419054716,0.571042477581981
"53",0.698068149877694,0.664816514894734,0.654888910206403,0.65098552041531,0.639263685269214
"54",0.710618765718905,0.602935120175652,0.543996501895812,0.537080388171531,0.524994683557039
"55",0.670884634499686,0.601769008043309,0.551005378568602,0.549301522750531,0.545589923348337
"56",0.740457148200479,0.687869452062091,0.664044206944836,0.657178323145559,0.656497653481332
"57",0.659982333254927,0.613228582334517,0.597613939184492,0.596652594883201,0.593173931912901
"58",0.739046775393477,0.603238860682715,0.554879472553631,0.539702200714561,0.539311059179449
"59",0.689888974755599,0.631667329602703,0.625824527802263,0.595479303083917,0.594886879087284
"60",0.679067485318932,0.621962133920818,0.57099723913351,0.568746355357601,0.564318974025513
"61",0.59466574095926,0.524962838127417,0.503751151697739,0.499973283259476,0.496272510479021
"62",0.718686031127717,0.678737790197123,0.666222263693247,0.647173486870797,0.645749566384602
"63",0.679597430025166,0.646562826990756,0.624748252318158,0.611571718111155,0.561441630803241
"64",0.624513970633593,0.579304088971449,0.566360678024735,0.536484757851367,0.505587374908328
"65",0.665063084557703,0.600200977855,0.553640534189358,0.539391105378598,0.508693500503616
"66",0.657694455206668,0.606689750958642,0.554202121010578,0.550138135521535,0.515177384281914
"67",0.724316640603117,0.648780284834495,0.550369412949452,0.546417106771111,0.541066831814895
"68",0.661831389664312,0.567743588148511,0.522796816132852,0.508962691966595,0.50620962331412
"69",0.673101109285828,0.60313440996763,0.590436959609325,0.578186698450042,0.57750861879256
"70",0.645386253569658,0.586896010149822,0.546500587082048,0.540790845373327,0.518504444432261
"71",0.767055244984783,0.700092620608687,0.673445604733965,0.668255544010364,0.666177611626504
"72",0.739197506527003,0.647419337403441,0.619423511393361,0.561418477846294,0.556154715259173
"73",0.668619341598846,0.617364860476854,0.601771485258005,0.585646639286529,0.572218228013401
"74",0.723209533494439,0.647752325044207,0.613424678096302,0.606402406737426,0.605736675643016
"75",0.735049710163005,0.657730370509535,0.622348571248766,0.619074197273003,0.617140331416498
"76",0.687821195509446,0.581129787863405,0.57124135978706,0.538989352344885,0.535539384677538
"77",0.626065697727916,0.584414030060541,0.560989620921089,0.544288369725334,0.53856366681965
"78",0.731953398521879,0.674016265249016,0.606734973801854,0.600066762928195,0.596247563762084
"79",0.687119938449879,0.631327799283661,0.61071809166599,0.607967768080218,0.594154059363232
"80",0.639607972826193,0.575913572895387,0.498084424596441,0.490126717070915,0.480522250958628
"81",0.674268905908386,0.589903130835399,0.571439444568415,0.568369335600384,0.564362968449892
"82",0.664993534293633,0.596915398132402,0.56707188831694,0.554761626829962,0.548382166806474
"83",0.711033057638121,0.631656492589665,0.616035623004678,0.581960016075659,0.568557985747688
"84",0.646714134858115,0.560479681505623,0.545743296574032,0.506722661570002,0.504848034980868
"85",0.713357488302005,0.588834997540826,0.558133649365774,0.544768266174047,0.542913066457812
"86",0.608779643406876,0.545370781165386,0.511011889681581,0.500390393199359,0.497887881419622
"87",0.738998284394269,0.618596013756297,0.535451648845286,0.530188137509169,0.515450373232914
"88",0.65699607436772,0.576110502287899,0.51809863538452,0.510976691846748,0.506148457140949
