"","meany12"
"496",0.554282758144202
"497",0.491062817570325
"498",0.561714153474942
"499",0.530866880431065
"500",0.652581440385417
"501",0.526380505194486
"502",0.594923869216932
"503",0.607390192902845
"504",0.547572422522585
"505",0.520190049868739
"506",0.539573077450455
"507",0.57034424659473
"508",0.55561854045778
"509",0.59374409767097
"510",0.584777032761476
"511",0.577802588589232
"512",0.569582619336585
"513",0.500010518990461
"514",0.544344283613731
"515",0.592747391401606
"516",0.573231775762446
"517",0.54109938401233
"518",0.554983123401379
"519",0.541743145805922
"520",0.650109538120197
"521",0.530053085956069
"522",0.534009753234285
"523",0.672724953242017
"524",0.577957240848116
"525",0.375854227276787
"526",0.57648058142569
"527",0.523160593557993
"528",0.633886111312418
"529",0.496316042876829
"530",0.506481834775857
"531",0.577756737086026
"532",0.557464680856842
"533",0.537689875695008
"534",0.568495061903911
"535",0.566365111639874
"536",0.548292659249991
"537",0.575660525364456
"538",0.580360768056295
"539",0.605771176337352
"540",0.488832512999233
"541",0.574004191688005
"542",0.484097757742119
"543",0.581081303299696
"544",0.599374645731965
"545",0.505692141914885
"546",0.544160360743296
"547",0.517824644748691
"548",0.436019714470714
"549",0.40981822795931
"550",0.617682321712656
"551",0.552707377805501
"552",0.586601090889356
"553",0.497126620301073
"554",0.573823864375806
"555",0.579782933352949
"556",0.465181548795204
"557",0.521023972186419
"558",0.465935612241033
"559",0.503361891479252
"560",0.633311873011743
"561",0.545740157861749
"562",0.48775990957397
"563",0.553619089323837
"564",0.583691659883567
"565",0.600194935356091
"566",0.59516402688381
"567",0.58586601771851
"568",0.585175871172736
"569",0.637345344796046
"570",0.514624290264412
"571",0.520594288296277
"572",0.547558245624242
"573",0.525379580537768
"574",0.587180984565457
"575",0.512599658975495
"576",0.591739482042025
"577",0.624350590142437
"578",0.525102808532399
"579",0.418838224325901
"580",0.587948325523151
"581",0.600992942748849
"582",0.59696847494827
"583",0.564934773698043
"584",0.491001952318576
"585",0.540094666443937
"586",0.449933265328836
"587",0.649118024745469
"588",0.536715360010434
"589",0.588085164721019
"590",0.585963241502913
"591",0.54703605564445
"592",0.508039899556958
"593",0.574677655913587
"594",0.585489544157371
"595",0.415221506416589
"596",0.553928177220742
"597",0.530744532940062
"598",0.587445808298857
"599",0.611351964435282
"600",0.575819321575937
"601",0.568667750696805
"602",0.567496521744537
"603",0.579810021949163
"604",0.509102717957453
"605",0.577671196277152
"606",0.477383004160103
"607",0.555219436262838
"608",0.452119858672403
"609",0.519547716650688
"610",0.615616882355374
"611",0.509777100989224
"612",0.566257295187973
"613",0.614792494939446
"614",0.568899902569273
"615",0.719648823254105
"616",0.646847661590787
"617",0.469546283272872
"618",0.502497370670034
"619",0.565222589103389
"620",0.642432916086633
"621",0.540792885544028
"622",0.60007370979532
"623",0.643727658297553
"624",0.510625890705195
"625",0.570217180426938
"626",0.56115781552328
"627",0.508197922784674
"628",0.599268811744162
"629",0.468688958408487
"630",0.560029812169352
"631",0.434269081681107
"632",0.480203628986122
"633",0.589913486101018
"634",0.385798985953376
"635",0.584220162508565
"636",0.596064298482615
"637",0.504436093047179
"638",0.486393970101993
"639",0.512139640936162
"640",0.55577685570123
"641",0.534519083570214
"642",0.605365511610419
"643",0.534574153179822
"644",0.561575535790564
"645",0.521162428693696
"646",0.514801817148501
"647",0.656026601599883
"648",0.592681467289707
"649",0.514290437900752
"650",0.570161088358018
"651",0.633276102365707
"652",0.52061996210766
"653",0.564042037158718
"654",0.639350184372262
"655",0.532730550380189
"656",0.590209840972306
"657",0.410872267044999
"658",0.634055146103592
"659",0.636869814107207
"660",0.590930115087429
"661",0.583907418020424
"662",0.493883255456465
"663",0.653574998711958
"664",0.486724910209778
"665",0.556527185820279
"666",0.558613334367656
"667",0.557905719887443
"668",0.528071922674725
"669",0.548854267426527
"670",0.580883827716663
"671",0.507571884558572
"672",0.570446764465938
"673",0.595020291352361
"674",0.571523529052176
"675",0.453695151578949
"676",0.645126262541863
"677",0.553904933120797
"678",0.594759190803607
"679",0.494258453906747
"680",0.477091905013193
"681",0.564463104085212
"682",0.588186041446573
"683",0.3886747937326
"684",0.532262273642141
"685",0.669798765804227
"686",0.487559248605409
"687",0.41825421060284
"688",0.590348563927521
"689",0.581276273876936
"690",0.516357887993917
"691",0.576664980387884
"692",0.550151558193131
"693",0.520730010385204
"694",0.54018528677251
"695",0.573388900681353
"696",0.564503754732834
"697",0.485671417797557
"698",0.567018154659824
"699",0.607452947685947
"700",0.584566921663865
"701",0.591010595799196
"702",0.506758902733977
"703",0.568036966489358
"704",0.571618378585894
"705",0.568833416742105
"706",0.574501159325311
"707",0.473087461606251
"708",0.6009723401039
"709",0.605291752449829
"710",0.519507250447526
"711",0.465874377037648
"712",0.60271997712336
"713",0.628566889155584
"714",0.603798590461463
"715",0.594788867353906
"716",0.529761332969391
"717",0.490240233225596
"718",0.656931201808044
"719",0.561690926755432
"720",0.542028055623115
"721",0.519949445780237
"722",0.576189435156878
"723",0.472542089663888
"724",0.522995261858037
"725",0.528220247488773
"726",0.566809985430548
"727",0.565670265978826
"728",0.465573154572128
"729",0.628153078464269
"730",0.483609752947106
"731",0.574725792223549
"732",0.484308876190138
"733",0.506044223653469
"734",0.439989241557115
"735",0.547389485355269
"736",0.496972245627028
"737",0.548288377417252
"738",0.54937039345136
"739",0.613598029240764
"740",0.628459679816892
"741",0.56696310497424
"742",0.593157338952941
"743",0.564467287058995
"744",0.617584766683552
"745",0.561795391640625
"746",0.552106166329851
"747",0.631490499510086
"748",0.623288969779335
"749",0.630122840371364
"750",0.46603236249171
"751",0.55985368210278
"752",0.518332040577651
"753",0.651437335363845
"754",0.648096057104384
"755",0.533853178615615
"756",0.52922552553919
"757",0.605195738973658
"758",0.639266807238641
"759",0.633881121480228
"760",0.59221626380847
"761",0.520926344729302
"762",0.609802802253681
"763",0.567820483400795
"764",0.606175741702015
"765",0.517774900373268
"766",0.595538390353691
"767",0.606646381899584
"768",0.584681146927381
"769",0.612330609230948
"770",0.601766188464032
"771",0.52997649869146
"772",0.526538178896651
"773",0.642631531044461
"774",0.524063716779461
"775",0.46644790131661
"776",0.586975513182734
"777",0.429518736279703
"778",0.557674020003851
"779",0.553835246597116
"780",0.587488470907209
"781",0.506669094247275
"782",0.563712164412433
"783",0.617178293595981
"784",0.596221098996284
"785",0.572243310542457
"786",0.486089633288351
"787",0.539793005524905
"788",0.543695235506536
"789",0.559230885572274
"790",0.581601318753089
"791",0.552349370272182
"792",0.501374892922804
"793",0.655231611752724
"794",0.544088289035834
"795",0.528959818197316
"796",0.595154132430744
"797",0.572314315590812
"798",0.512731149312202
"799",0.552986289702651
"800",0.659697052401232
"801",0.604394197615172
"802",0.49841918138759
"803",0.63730811178201
"804",0.49382707416055
"805",0.5655708901437
"806",0.581671802979078
"807",0.460299088030158
"808",0.624896939456894
"809",0.619364038845858
"810",0.639717933671425
"811",0.504727420485013
"812",0.63059538823056
"813",0.444476639729312
"814",0.505113720031013
"815",0.482926484285665
"816",0.530136487756906
"817",0.548025029630295
"818",0.496654453076205
"819",0.567712124069229
"820",0.506783911761969
"821",0.583908277492222
"822",0.57800635787312
"823",0.580672646561545
"824",0.578167625664652
"825",0.514198570564745
"826",0.583857582495722
"827",0.63073774001628
"828",0.619978828577656
"829",0.639787235842894
"830",0.599838662675771
"831",0.59742823412952
"832",0.606164895461452
"833",0.472006277054001
"834",0.71164961223411
"835",0.524375235588351
"836",0.576829863529193
"837",0.521546831452151
"838",0.571374082360091
"839",0.568343496196509
"840",0.655825812473034
"841",0.54769937682734
"842",0.528774442919545
"843",0.55297908305657
"844",0.448263660866767
"845",0.62987265847268
"846",0.538054438076589
"847",0.631134028659788
"848",0.59040083675623
"849",0.526361474146565
"850",0.491847672103059
"851",0.590721748168363
"852",0.543706745969468
"853",0.53848102914383
"854",0.570399062747724
"855",0.577298927248242
"856",0.599452644989264
"857",0.509295045290571
"858",0.573578742788182
"859",0.584031963047459
"860",0.543217584778135
"861",0.575345310722346
"862",0.60339002791695
"863",0.517077594317191
"864",0.491433901960746
"865",0.563523937862925
"866",0.532074459162746
"867",0.620711658480193
"868",0.629434166350004
"869",0.589594140237488
"870",0.616407243197961
"871",0.594638031383756
"872",0.554553678451621
"873",0.547068477786494
"874",0.506908440056971
"875",0.560380674019473
"876",0.642662783693623
"877",0.538006155167766
"878",0.572032877040262
"879",0.287988486382009
"880",0.535356144121705
"881",0.50660549316167
"882",0.550555571487819
"883",0.560036826280545
"884",0.611129673605415
"885",0.568784964702994
"886",0.621730807050207
"887",0.640125042485936
"888",0.502708795449487
"889",0.642968522168851
"890",0.692394790927374
"891",0.549069538098204
"892",0.514665362750114
"893",0.603831214737805
"894",0.605170839073825
"895",0.599648795922454
"896",0.535215120436622
"897",0.593056342213618
"898",0.556810759970441
"899",0.583754704910331
"900",0.556118696355281
"901",0.625938848787154
"902",0.523386252444716
"903",0.505348622791297
"904",0.527172001287318
"905",0.703632173884932
"906",0.549033517558432
"907",0.557023212755781
"908",0.496769765357959
"909",0.609102671457647
"910",0.495373525274627
"911",0.45869227333927
"912",0.567962767116984
"913",0.585021280044498
"914",0.499605199862143
"915",0.556576035588057
"916",0.546491282112832
"917",0.602807958055263
"918",0.442305296984369
"919",0.615696104846292
"920",0.626002613943406
"921",0.566296848351414
"922",0.5776257701018
"923",0.562621550719789
"924",0.465973641876049
"925",0.60183414839376
"926",0.659194256360455
"927",0.640546251404483
"928",0.617950298578188
"929",0.625822954620413
"930",0.628230317820955
"931",0.577842654229299
"932",0.581867623394013
"933",0.495598754044609
"934",0.601113404609565
"935",0.601617262196196
"936",0.52146955044629
"937",0.53385560806221
"938",0.547782110159246
"939",0.658902331600306
"940",0.583304489506887
"941",0.559890471242627
"942",0.603813073378607
"943",0.616037578503362
"944",0.604432693102533
"945",0.548726258522994
"946",0.588485122923231
"947",0.462650402048414
"948",0.53340399725193
"949",0.523159381919819
"950",0.496604566582364
"951",0.577066549022929
"952",0.533547864022107
"953",0.527365626209243
"954",0.593954335278226
"955",0.574090703954947
"956",0.572339268416665
"957",0.538430406722456
"958",0.607785928463619
"959",0.551527224067573
"960",0.522922472731241
"961",0.584734236257589
"962",0.616071758677914
"963",0.548115388501281
"964",0.51395479902132
"965",0.658436915283117
"966",0.43562848204013
"967",0.555585883619734
"968",0.536032577135131
"969",0.57857606685347
"970",0.504061137448059
"971",0.52542066642495
"972",0.522924004564887
"973",0.556296701933432
"974",0.492564233359167
"975",0.508375856421247
"976",0.600623020970018
"977",0.593664872186594
"978",0.576561942321024
"979",0.511698387114176
"980",0.581053001154901
"981",0.617820289545879
"982",0.579788244220315
"983",0.626965690636847
"984",0.67449669875795
"985",0.604976135017067
"986",0.572240327241541
"987",0.5264109764454
"988",0.715005627255328
"989",0.510415600663555
"990",0.505348584821237
"991",0.583122680298086
"992",0.561881306211894
"993",0.529037012839432
"994",0.566266274639098
"995",0.513885108821377
"996",0.410706158065026
"997",0.508418357026196
"998",0.522488486259662
"999",0.544676628822693
"1000",0.606401742012079
