"","meany5"
"404",0.533880991352807
"405",0.584569331838219
"406",0.50720887196543
"407",0.507414446786096
"408",0.553551878526837
"409",0.56183575133626
"410",0.582889975784445
"411",0.598882630608966
"412",0.569543309159724
"413",0.610382074355129
"414",0.543547913571321
"415",0.572047355607465
"416",0.554071379042885
"417",0.583873046683227
"418",0.586304987953973
"419",0.562683926080003
"420",0.558985353150032
"421",0.546055961146342
"422",0.576754215037739
"423",0.607129149619744
"424",0.542171731775555
"425",0.516841519965374
"426",0.536569598652099
"427",0.55630853366689
"428",0.554243808815086
"429",0.577582410799074
"430",0.54786469082846
"431",0.601850344449192
"432",0.543620323077033
"433",0.513780140331241
"434",0.455074085670594
"435",0.583755292635519
"436",0.583972507830049
"437",0.587947534671952
"438",0.606038448653999
"439",0.569738357623472
"440",0.478223119262078
"441",0.558115833221678
"442",0.534463935161738
"443",0.650513352381982
"444",0.486840965081603
"445",0.663884867608571
"446",0.582109373222817
"447",0.494506842420776
"448",0.527126407904076
"449",0.520510534800958
"450",0.518267194937957
"451",0.522583933748517
"452",0.541361097813397
"453",0.526913590468048
"454",0.50347239253802
"455",0.614265873994377
"456",0.579456290040763
"457",0.642678718620323
"458",0.550739640378895
"459",0.58508020386963
"460",0.581559300251594
"461",0.519833832824054
"462",0.515210288135793
"463",0.525889277615922
"464",0.587572087921478
"465",0.530973752186542
"466",0.563292308978469
"467",0.450939330697173
"468",0.521448621778677
"469",0.64761788838228
"470",0.568517092608348
"471",0.553179042785426
"472",0.4928430827824
"473",0.497694118641266
"474",0.601200567988504
"475",0.522706319873719
"476",0.607088897330546
"477",0.60259742018276
"478",0.643866395772693
"479",0.494578840019495
"480",0.59648526395826
"481",0.609681035370665
"482",0.599979623859975
"483",0.542304542364642
"484",0.537897945749451
"485",0.559473647901483
"486",0.596594029015972
"487",0.57818885729801
"488",0.547997690786265
"489",0.430552594827029
"490",0.53264434181032
"491",0.480956346015084
"492",0.485396008547256
"493",0.553243392582044
"494",0.463237456154089
"495",0.58327332470466
"496",0.551211008189638
"497",0.497467594639566
"498",0.516597227593347
